7288,14740,776,27,312,-154,-148,15968,1780,-343,176,-299
6892,14692,884,-33,329,-123,-40,15956,1804,-313,165,-213
7584,14824,1052,-69,265,-107,96,15972,1800,-315,114,-174
7096,14560,712,-43,235,-92,-112,15876,1780,-246,92,-234
7588,14540,732,24,192,23,28,15964,1712,-170,123,-211
7580,14700,816,-42,205,-195,12,15892,1776,-374,79,-294
7540,14592,872,-113,287,-195,-44,15992,1796,-390,111,-222
7472,14712,972,29,265,-134,112,15904,1844,-272,191,-290
7624,14808,948,-96,133,-220,116,15836,1812,-344,91,-361
7060,14560,1008,-61,247,-248,-40,16000,1828,-371,116,-304
7644,14584,880,45,253,-148,12,15820,1868,-274,225,-332
7464,14756,864,23,260,-220,96,15752,1960,-335,194,-373
7012,14668,676,-101,80,-235,348,15720,1612,-325,-36,-427
7396,15064,788,-838,-303,-368,-20,15888,2000,-809,-823,-62
7472,14348,988,-562,-129,-385,-68,16132,2116,-639,-442,-197
8556,13304,2260,628,1393,355,-1412,15760,3116,141,1605,172
7628,12656,-364,6003,6559,3353,-980,18260,1136,4141,8980,543
5856,18400,-12,2224,1728,2567,3212,13524,580,2260,2210,673
6796,15584,76,-4455,-3148,-2140,1468,15856,1048,-3067,-5249,-101
8404,13588,2068,-4648,-4709,-2688,-692,14856,2724,-2680,-6664,-959
9852,11824,1856,-359,1165,869,-2360,17664,2596,-151,925,920
8060,13552,884,5361,5294,2540,-348,16660,1572,2967,7624,-285
5896,16328,-928,3816,3436,1300,3064,14956,-228,2013,4794,-768
6164,17344,-188,-4431,-3233,-2094,2792,14392,540,-3196,-5601,-51
8856,12504,2416,-6690,-4492,-3433,-1104,16008,3000,-4754,-7426,419
9060,12248,2044,-286,529,352,-1772,17392,2768,-83,409,93
7904,14140,944,3482,2764,1063,1048,16004,1264,1501,4281,-971
7208,15636,844,1299,651,-147,1608,15220,1352,244,1197,-1077
7724,14848,1008,-1093,-876,-774,728,15876,1580,-916,-1425,-435
7852,14496,1364,-870,-736,-789,316,15880,1760,-1077,-1167,-519
7824,14592,1280,-940,-223,-744,352,15956,1980,-1195,-862,-149
7276,14268,1216,-710,-109,-580,324,16036,1984,-847,-627,-251
7540,14312,1444,-123,50,-226,272,16080,1908,-427,-101,-357
7680,14628,1260,294,281,-187,412,15876,1804,-263,330,-485
7504,14744,1140,8,535,-231,340,15840,1780,-426,334,-213
7392,14516,1248,8,358,-107,640,15972,1908,-383,202,-192
7424,14492,1264,-54,59,-196,568,15808,1828,-285,-57,-394
7672,14468,1116,-82,117,-193,404,15812,1872,-392,-5,-369
7732,14552,1400,-40,94,-363,468,15856,2096,-489,14,-457
7488,14440,1136,-80,170,-289,336,16036,1752,-402,36,-381
7628,14472,1212,68,183,-94,376,15840,1832,-248,88,-351
7380,14548,1396,-107,246,-167,640,15912,1684,-368,80,-198
7496,14540,1284,-33,154,-247,580,15948,1948,-360,17,-373
7420,14472,1320,-156,170,-226,540,15980,1924,-390,18,-289
7788,14612,1236,-31,34,-263,440,15996,2112,-349,-27,-451
7604,14512,1296,-35,174,-319,404,15856,1976,-396,57,-385
